id_etablissement,nom_etablissement,nom_russe,nom_bielorusse,ville_localite,rue,numero_rue,code_postal,latitude,longitude,site_web,telephone,email,email
way/86434353,Ліцэй №1 імя А.С.Пушкіна,Лицей №1 имени А.С. Пушкина,Ліцэй №1 імя А.С.Пушкіна,,Арлоўская вуліца,,,52.1078394625,23.782106175000003,https://liceum1.brestgoo.gov.by/,,,
way/86763912,Магілёўскі гарадскі сацыяльна-педагагічны цэнтр,Могилевский городской социально-педагогический центр,Магілёўскі гарадскі сацыяльна-педагагічны цэнтр,,вуліца Мельнікава,2,,53.88690402000001,30.27499598,,,,
way/90180277,Горад Сонца,Город Солнца,Горад Сонца,,,,,53.95898891,27.121919300000002,https://www.gorodsolnca.by/,,,
way/90275111,Сярэдняя школа № 1,Средняя школа № 1,Сярэдняя школа № 1,Камянец,вуліца Леніна,1,,52.40402604285714,23.81926785,http://sch1.kamenec.edu.by/,,,
way/93175854,Сярэдняя школа №87,Средняя школа №87,Сярэдняя школа №87,,,,,53.88772820000001,27.60292905625,,,,
way/93735840,Школа №11,Школа №11,Школа №11,17-ы мікрараён,,12А,,52.90547756000001,30.047227126666673,https://sh11.zhlobinedu.by/,,,
way/93735842,Школа №12,Школа №12,Школа №12,17-ы мікрараён,,11А,,52.90468202333334,30.04849913666667,https://sh12.zhlobinedu.by/,,,
way/97734520,Музычная школа,Музыкальная школа,Музычная школа,,Школьная вуліца,3А,,53.092859520000005,25.316834219999997,,,,
way/98988849,ДзЮСШ №1,ДЮСШ №1,ДзЮСШ №1,,вуліца Пушкіна,57,,53.09743864285714,25.3082648,,,,
way/99057416,Средняя школа №10,Средняя школа №10,Сярэдняя школа №10,Слонім,Брэсцкая вуліца,59,,53.086586109090916,25.306022400000003,,,,
way/99557804,Сярэдняя школа №144,Средняя школа №144,Сярэдняя школа №144,,,,,53.8285829125,27.769852649999994,,,,
way/99725807,Гімназія №2,Гимназия №2,Гімназія №2,,вуліца Уладзіміра Леніна,35,,54.51379376153847,30.43159963846153,,,,
way/101500433,Сярэдняя школа № 6,Средняя школа № 6,Сярэдняя школа № 6,,,,,55.469638862500005,28.758134425,,,,
way/101500434,Школа №8,Школа №8,Школа №8,,,,,55.468261209999994,28.760052890000004,,,,
way/102027514,Нядзельная школа Сімяон,Воскресная школа Симеон,Нядзельная школа Сімяон,,вуліца Савецкіх Пагранічнікаў,35,,52.08528092,23.691010240000004,,,,
way/102273482,Социально-педагогический центр Ошмянского района,Социально-педагогический центр Ошмянского района,Социально-педагогический центр Ошмянского района,,Савецкая вуліца,3А,,54.431498520000005,25.9570061,,,,
way/102273489,Школа - Інтэрнат,Школа - Интернат,Школа - Інтэрнат,,Савецкая вуліца,3,,54.43189156000001,25.959067819999994,,,,
way/102273535,Гімназія №1,Гимназия №1,Гімназія №1,,Савецкая вуліца,14,,54.43076614285714,25.952220285714287,,,,
way/102290034,Школа №10,Школа №10,Школа №10,,,,,52.101496953846144,23.754801715384612,,,,
way/102290059,Школа №24,Школа №24,Школа №24,,,,,52.10926724615385,23.76545382307692,,,,
way/102393827,Сярэдняя школа №26,Средняя школа №26,Сярэдняя школа №26,,,,,52.110930833333335,23.77801956,,,,
way/103338960,Сярэдняя школа №36,Средняя школа №36,Сярэдняя школа №36,,,,,53.7071636904762,23.853471204761906,https://sch36.lengrodno.gov.by/,+375152785711,sch36@lengrodno.by,sch36@lengrodno.by
way/103532622,Сярэдняя школа №33,Средняя школа №33,Сярэдняя школа №33,,,,,52.11986888461539,23.656014815384616,,,,
way/103785031,Школа №28,Средняя школа №28,Школа №28,,Арлоўская вуліца,48,,52.10956531875001,23.779448924999997,,,,
way/103874920,Школа № 28,Школа № 28,Школа № 28,,,,,55.18495371428572,30.22483907142857,http://school-28.oct-vit-roo.by/,+375(212) 47-50-02;+375(212) 47-22-52,,school-28@bk.ru
way/104018608,Школа №23,Школа №23,Школа №23,,,,,52.1068789,23.766342808333334,,,,
way/104716947,Мачулішчанская сярэдняя школа,Мачулищанская средняя школа,Мачулішчанская сярэдняя школа,,Школьная вуліца,,,53.78487976,27.595533220000004,,,,
way/104780142,Сярэдняя школа №1,Средняя школа №1,Сярэдняя школа №1,,,,,52.19237472222222,24.02711387777778,http://sch1.zhabinka.edu.by/,,,
way/106106318,Цэнтр дзіцячай творчасці,Центр детского творчества,Цэнтр дзіцячай творчасці,,Савецкая вуліца,37,,53.18769331111112,24.012897988888884,,,,
way/106992678,Маладзечанская дзіцячая школа мастацтваў,Молодечненская детская школа искусств,Маладзечанская дзіцячая школа мастацтваў,,вуліца Прытыцкага,29,222310,54.30756889000001,26.837653999999997,,,,
way/109424857,Сярэдняя школа №5,Средняя школа №5,Сярэдняя школа №5,,Першамайская вуліца,,,52.89523188,30.05501931333334,,,,
way/110082308,Сярэдняя школа №3,Средняя школа №3,Сярэдняя школа №3,,,,,52.198708693548376,24.017155816129037,,,,
way/110520441,Гімназія № 3 імя Пушкіна,Гимназия № 3 им. Пушкина,Гімназія № 3 імя Пушкіна,,,,,55.1819671625,30.2357420125,http://gymn-3.oct-vit-roo.by/,"+375212481846, +375212481490",,vgim3@mail.ru
way/111182308,Жабінкаўская дзіцячая школа мастацтваў,Жабинковская детская школа искусств,Жабінкаўская дзіцячая школа мастацтваў,,,,,52.196948799999994,24.01991261333333,,,,
way/112482049,Дубаўлянская сярэдняя школа,Дубовлянская средняя школа,Дубаўлянская сярэдняя школа,Бальшавік,Фабрычная вуліца,4,223043,54.00372268333333,27.572118245833337,http://dubovlyany.minsk.edu.by,+375 17 5158168,dubovlyany@minsk.edu.by,dubovlyany@minsk.edu.by
way/113139519,Школа № 34,Школа № 34,Школа № 34,,вуліца Праўды,63,,55.17934481428572,30.241109180952392,,,,
way/119775060,Музычная школа,Музыкальная школа,Музычная школа,,Чырвонаармейская вуліца,87А,,55.1125978,26.854902779999996,,,,
way/119857611,Школа № 46 імя маршала Баграмяна,Школа № 46 имени маршала Баграмяна,Школа № 46 імя маршала Баграмяна,,,,,55.16816060555555,30.26182188333333,https://school46.vsu.by/ru/o-shkole/administratsiya-shkoly.html,+375(212) 67-91-46,,vitebsk@school46.by
way/120162226,Школа № 47 імя генерала Іваноўскага,Школа № 47 имени генерала Ивановского,Школа № 47 імя генерала Іваноўскага,,,,,55.166826900000004,30.271026399999997,,,,
way/121023833,Сярэдняя школа №168,Средняя школа №168,Сярэдняя школа №168,,,,,53.88068546666667,27.546111160000002,,,,
way/121025023,Варапаеўская СШ,Воропаевская СШ,Варапаеўская СШ,,вуліца Гагарына,32,,55.14606412142858,27.197720392857143,https://vorop.schools.by/,,,
way/122804595,Детская школа искусств,Детская школа искусств,Детская школа искусств,,Ленінская вуліца,12,,55.46254305555555,29.98159517777778,,,,
way/124652834,Яромінская музычная школа,Ереминская музыкальная,Яромінская музычная школа,,,,,52.50938573999999,30.94178194,,,,
way/124659106,Яромінская сярэдняя школа,Ерёминская средняя школа,Яромінская сярэдняя школа,,Савецкая вуліца,150А,247016,52.50709322999999,30.943106765000003,http://www.ereminoshkola.gomel.by/,+375 232 935266,,er.shkola@ereminoshkola.gomel.by
way/127811059,ДУА «Гімназія г. Фаніпаля»,ГУО «Гимназия г. Фаниполя»,ДУА «Гімназія г. Фаніпаля»,Фаніпаль,Камсамольская вуліца,,,53.741379766666675,27.315726116666664,https://gymn-fanipol.schoolnet.by/,,,
way/128052052,Сярэдняя школа №138,Средняя школа №138,Сярэдняя школа №138,Мінск,вуліца Адоеўскага,34,220092,53.90401894117648,27.49204090588235,http://sch138.minsk.edu.by/,+375 17 2130433,sch138@minsk.edu.by,sch138@minsk.edu.by
way/129759283,ВВК,УПК,ВВК,,,,,53.73399656,28.38871782,,,,
way/130125165,Гімназія №1 імя У.А. Караля г. Чэрвеня,Гимназия,Гімназія,,вуліца Луначарскага,55,223232,53.71089781818182,28.424121663636367,,,,
way/130133423,СШ № 1,СШ № 1,СШ № 1,,,,,55.54167352857143,28.6314549,https://www.novedu.by/school1,+375214371286,1schoolnp@rambler.ru,1schoolnp@rambler.ru
way/130361460,Гімназія № 4,Гимназия № 4,Гімназія № 4,,,,,55.19910516923077,30.171584999999997,http://gymn4.vitebsk.edu.by/,+375(212) 35-38-67,,gymn4@vitebsk.edu.by
way/131113445,Сярэдняя школа №153,Средняя школа №153,Сярэдняя школа №153,,вуліца Пляханава,70,,53.862056962500006,27.5915657375,,,,
way/134530976,Сярэдняя школа №5,Средняя школа №5,Сярэдняя школа №5,,,,,52.56848701428571,24.461759864285717,http://school5.pruzhany.by,,,
way/135423067,Сярэдняя школа №141,Средняя школа №141,Сярэдняя школа №141,,,,,53.880775222222226,27.685359499999997,,,,
way/135423485,Сярэдняя школа №8,Средняя школа №8,Сярэдняя школа №8,,,,,53.87561598666666,27.689293286666665,,,,
way/135510032,Школа № 44,Школа № 44,Школа № 44,,,,,55.19784660454547,30.258257536363626,http://school-44.oct-vit-roo.by/,,,
way/138292286,Дзіцяча-юнацкая спартыўная школа № 8,Детско-юношеская спортивная школа № 8,Дзіцяча-юнацкая спартыўная школа № 8,,,,,55.17711768421052,30.2217571368421,,,,
way/140217391,Школа № 4,Школа № 4,Школа № 4,,,,,55.19364714666668,30.237560893333338,http://school-4.oct-vit-roo.by/,+375(212) 26-19-42;+375(212) 26-19-51,,school4vitebsc@yandex.ru
