code,name,region,address,email,phone,student_count,public,url
9178826639,6ο Δημοτικό Σχολείο Τρίπολης,Peloponnese,Tripoli,,,,True,
9204916123,10ο Δημοτικό Σχολείο Κορίνθου,Peloponnese,"Στεφάνου Σαράφη, Κόρινθος, 20100",mail@10dim-korinth.kor.sch.gr,2741028419,,True,https://10dim-korinth.kor.sch.gr/
9319305079,31ο και 111ο Δημοτικό Σχολείο Θεσσαλονίκης,Central Macedonia,"Ελευθερών, Agios Pavlos, 54636",,,,True,
9416764292,Δημοτικό Σχολείο Ελατοχωρίου,Central Macedonia,Ritini,,,,True,
9550388225,Δημοτικό Σχολείο Σελιάνας,West Greece,Aiyira,,,,True,
9550564646,Δημοτικό Σχολείο Χιλιομοδίου,Peloponnese,Khiliomodhi,,,,True,
9686056757,29o Δημοτικό Σχολείο Περιστερίου,Attica,Peristeri,,,,True,
9729366041,6° δημοτικο σκολειο Μεγαρων,Attica,Megara,,,,True,
9732877021,6° Δημοτικο σκολείο Κόρινθου,Peloponnese,Korinthos,,,,True,
9785244333,3° Δημοτικό Σκολείο Λιμνοχωρίου,West Greece,Limnokhorion,,,,True,
9803944894,1º Δημοτικό Σκολείο Λιμερίου,Central Greece,Kerasochori,,,,True,
9807505644,34ο Δημοτικό Σχολείο Θεσ/νίκης,Central Macedonia,Agios Pavlos,,,,True,
9807566277,2ο Ειδικό Δημοτικό Σχολείο Πάτρας,West Greece,Patra,,,,True,http://2dim-eid-patras.ach.sch.gr/
9811255560,6° Δημοτικό Σκολείο Μεταμόρφωσης,Epirus,Asprangeloi,,,,True,
9814088864,Δημοτικό Σκολείο Κεφαλοβρύσου,Gjirokaster,Carshove,,,,True,
9846683192,Δημοτικό Σχολείο Νέας Επιδαύρου,Peloponnese,Palaia Epidavros,,,,True,
9847110753,Δημοτικό Σχολείο Κιβερίου,Peloponnese,Nea Kios,,,,True,
9929788707,1° Δημοτικό Σκολείο Μετσοβου,Epirus,Metsovo,,,,True,
9994956404,Δημοτικό Σχολείο Καρέικων,West Greece,Limnokhorion,,,,True,
9996752270,,East Macedonia and Thrace,Nea Karya,,,,True,
10024629375,Δημοτικο Σχολείο,Epirus,Rodotopi,,,,True,
10048693469,Δημοτικό Σχολείο Τριποτάμου,Central Macedonia,Τριπόταμος,,,,True,
10074711284,Δημοτικό σχολείο Πλάκας,North Aegean,Myrina,,,,True,
10087134028,2ο Δημοτικό Σχολείο Σταθμού Μουριών,Central Macedonia,Drosato,,,,True,
10126244067,46 Δημοτικό Σχολείο Πειραιά,Attica,Nikaia,,,,True,
10152572559,1ο Δημοτικό Σχολείο Νέας Ερυθραίας,Attica,Nea Erythraia,,,,True,
10304426023,9ο Δημοτικό Σχολείο Νάουσας,Central Macedonia,"Naousa, 59200",,,,True,
10579777409,2ο Δημοτικό Σχολείο Παλαιοκάστρου,Central Macedonia,Oraiokastro,,,,True,http://2dim-palaiok.thess.sch.gr/
10833373700,Δημοτικό σχολείο,Central Greece,Amfikleia,,,,True,
10865486148,Δημοτικό σχολείο Αργένου,North Aegean,Stypsi,,,,True,
10949203518,1ο Δημοτικό Σχολείο Χαλκίδας,Central Greece,Chalkida,,,,True,
11017725735,Δημοτικό Σχολείο,North Aegean,Vathy,,,,True,
11076882595,2ο Δημοτικό Σχολείο Περάματος,Crete,"Αγίου Νικολάου, Πέραμα, 74052",mail@2dim-peram.reth.sch.gr,+30 28340 23145,,True,https://blogs.sch.gr/2dimperaret/
11140817280,1ο Δημοτικό Σχολείο Αγίου Αθανασίου,Central Macedonia,"Ιωάννη Μεταξά, Άγιος Αθανάσιος, 57003",mail@1dim-ag-athan.thess.sch.gr,2310701268,,True,https://1dim-ag-athan.thess.sch.gr/
11216062817,Δημοτικό Σχολείο 1891,West Greece,Kalavryta,,,,True,
11255049144,1ο Δημοτικό Σχολείο Μάνδρας,Attica,Mandra,,,,True,
11255049149,5ο Δημοτικό Σχολείο Μάνδρας,Attica,Mandra,,,,True,
11263843370,Δημοτικό Σχολείο Πιαλείας,Thessaly,Pyli,mail@dim-pialeias.tri.sch.gr,+30 2431 051357,,True,https://blogs.sch.gr/dimpiatri/
11274655005,6ο-7ο Δημοτικό Κορυδαλλού,Attica,"Κορυδαλλός, 18122",,,,True,
11462782888,Δημοτικό σχολείο Άνω Πεδινών,Epirus,Asprangeloi,,,,True,
11486964345,Δημοτικό Ρίου,West Greece,Rio,,,,True,
11495466924,2ο Δημοτικό Σχολείο Κατοχής,West Greece,Neochorion,,,,True,
11677794868,5ο Δημοτικό Ωραιοκάστρου,Central Macedonia,"16o χλμ. Θεσ/νίκης - Μελισσοχωρίου,, Μελισσοχώρι, 57200",,,,True,https://blogs.sch.gr/5dimoraiok/
11692181734,Δημοτικό Σχολείο Χιονάτων,Ionian Islands,Poros,,,,True,
11760379613,Δημοτικό σχολείο Δερβενίου,West Greece,Aiyira,,,,True,
11811244269,17ο Δημοτικό Σχολείο Περιστερίου,Attica,Petroupolis,,,,True,
11877551157,5ο Δημοτικό Σχολείο Ιλίου,Attica,Ilion,,,,True,
11877551158,11ο Δημοτικό Σχολείο Ιλίου,Attica,Ilion,,,,True,
11917537539,Γυμνάσιο & Δημοτικό σχολείο Μακρυκάπας,Central Greece,"Μακρυκάπα, 34400",,,,True,
11960024371,55ο Δημοτικό Σχολείο Θεσσαλονίκης,Central Macedonia,"Κ. Κρυστάλλη, Θεσσαλονίκη, 54002",,,,True,
11976159467,Δημοτικό Σχολείο,Thessaly,Λιβάδι,,,,True,
11976218398,Δημοτικό Σχολείο Αγίου Δημητρίου,Thessaly,Άγιος Δημήτριος,,,,True,
11977492171,14ο Δημοτικό Σχολείο Πετρούπολης,Attica,Ilion,,,,True,
12012222964,Δημοτικό Σχολείο Αρεθούσας,Central Macedonia,Αρέθουσα,,,,True,
12012865833,Δημοτικό σχολείο Άγριλου,Peloponnese,Arfara,,,,True,
12053616559,Δημοτικό Σχολείο Παραλίμνης,Central Macedonia,Παραλίμνη,,,,True,
12057501043,74ο Δημοτικό Σχολείο Αθηνών,Attica,Athens,mail@74dim-athin.att.sch.gr,+30 210 3229133;+30 210 3215261,,True,https://74dim-athin.att.sch.gr/
12087508882,6ο Δημοτικό Σχολείο Γέρακα,Attica,"Κορομηλά, Δημοτική Ενότητα Παλλήνης, 15344",mail@6dim-gerak.att.sch.gr,+30 2106049631,,True,https://6dim-gerak.att.sch.gr/
12088367190,Πειραματικό Δημοτικό Σχολείο Διαπολιτισμικής Εκπαίδευσης,Central Macedonia,"Νικολάου Καπάτου, Θεσσαλονίκη",,,,True,
12120148781,Δημοτικό Σχολείο Αγχιάλου,Central Macedonia,"30ης Ιουλίου, Αγχίαλος, 57011",,+302310722305,,True,
12120210081,Ειδικό Δημοτικό Σχολείο Αγίου Αθανασίου,Central Macedonia,"Άγιος Αθανάσιος, 57003",mail@dim-eid-ag-athan.thess.sch.gr,+302310702138,,True,
12120210085,2ο Δημοτικό Σχολείο Αγίου Αθανασίου,Central Macedonia,"Πέτρου Λεβαντή, Άγιος Αθανάσιος, 57003",mail@2dim-ag-athan.thess.sch.gr,2310701303,,True,
12120210086,Δημοτικό Σχολείο Προχώματος,Central Macedonia,"Πρόχωμα, 57011",mail@dim-proch.thess.sch.gr,+30231071102,,True,
12124277535,8ο Δημοτικό Σχολείο Ρόδου,South Aegean,Rodos,,,,True,
12124277536,2ο Πειραματικό Δημοτικό Σχολείο Ρόδου,South Aegean,Rodos,,,,True,
12160152127,3ο Δημοτικό σχολείο Κορυδαλλού,Attica,Nikaia,,,,True,
12164940341,61ο Δημοτικό Σχολείο,Central Macedonia,Θεσσαλονίκη,,,,True,
12164940342,60ό Δημοτικό Σχολείο,Central Macedonia,"Θεσσαλονίκη, 54632",,,,True,
12164940343,62ο Δημοτικό Σχολείο,Central Macedonia,Θεσσαλονίκη,,,,True,
12166896455,Δημοτικό Σχολείο Πελοπίου,West Greece,"Πελόπιο, 27065",mail@dim-pelop.ilei.sch.gr,+30 26240 31390,,True,https://dim-pelop.ilei.sch.gr
12198547875,Δημοτικό Σχολείο Οινόης,West Macedonia,Mesopotamia,,2467092226,,True,https://blogs.sch.gr/dimoino/
12294601496,45ο Δημοτικό Σχολείο Πετρούπολης,Attica,Chaidari,,,,True,
12374271602,Δημοτικό Σχολείο Καλάμου,Attica,Kalamos,,,,True,
12421336293,11ο Δημοτικό Σχολείο Κοζάνης,West Macedonia,"Αχρίδος, Κοζάνη, 50131",mail@11dim-kozan.koz.sch.gr,2461035393,,True,https://blogs.sch.gr/11dimkoz/
12421336294,"14ο Δημοτικό Σχολείο Κοζάνης ""Χαρίσιος Μεγδάνης""",West Macedonia,"Αχρίδος, Κοζάνη, 50131",mail@14dim-kozan.koz.sch.gr,2461031008,,True,https://14dim-kozan.koz.sch.gr/
12421336295,12ο Δημοτικό Σχολείο Κοζάνης,West Macedonia,"Αιμιλιανού Γρεβενών, Κοζάνη, 50132",mail@12dim-kozan.koz.sch.gr,2461035482,,True,https://blogs.sch.gr/12dimkoz/
12421336296,9ο Δημοτικό Σχολείο Κοζάνης,West Macedonia,"Αιμιλιανού Γρεβενών, Κοζάνη, 50132",mail@9dim-kozan.koz.sch.gr,2461030661,,True,https://blogs.sch.gr/9dimkoza/
12421371496,19ο Δημοτικό Σχολείο,West Macedonia,"Κοζάνη, 50150",mail@19dim-kozan.koz.sch.gr,2461095732,,True,https://blogs.sch.gr/19dimkoz/
12444488561,2ο Δημοτικό Σχολείο Μουζακίου Καρδίτσας,Thessaly,"Μουζάκι - Ανθηρό, Μουζάκι, 43060",mail@dim-mouzak.kar.sch.gr,+30 2445042011,,True,https://blogs.sch.gr/2dimouzkar/
12462532904,4ο Λύκειο Χαϊδαρίου,Attica,Chaidari,,,,True,
12520780140,6ο Δημοτικό Σχολείο Χαϊδαρίου,Attica,Chaidari,,,,True,
12543833565,12ο Δημοτικό Σχολείο Ρόδου,South Aegean,Rodos,,,,True,
12552316326,33ο Δημοτικό Νηπιαγωγείο Πειραιά,Attica,Piraeus,,,,True,
12613221629,4ο Δημοτικό Σχολείο Σαλαμίνας,Attica,"Θέμιδος, Δημοτική Ενότητα Σαλαμίνας, 18900",,,,True,
12638135715,33ο Δημοτικό Σχολείο Θεσσαλονίκης,Central Macedonia,"Στέλιου Καζαντζίδη, Πυλαία, 55535",mail@33dim-thess.thess.sch.gr,+30 2310 472702,,True,https://blogs.sch.gr/33dimthe
12847361957,Δημοτικό Σκολείο Κοντοδεσπότιου,Central Greece,Psachna,,,,True,
12862442377,Δημοτικό Σχολείο Λουτρών Υπάτης,Central Greece,Lianokladhion,,,,True,
12863264950,2ο Δημοτικό Σχολείο,Central Greece,Spercheiada,,,,True,
12864717133,Δημοτικό Σκολείο & Νηπιαγωγείο Αγίου Γεωργίου,Central Greece,Makrakomi,,,,True,
12883410673,2° Δημοτικό Σκολείο,West Macedonia,Siatista,,,,True,
13028273687,Δημοτικό Σκολείο Μηλεάς,Epirus,Metsovo,,,,True,
13146975467,Δημοτικό Σχολείο Παλαιομάνινας,West Greece,Angelokastro,,,,True,
13250305581,Δημοτικον Σχολειον,East Macedonia and Thrace,Prinos,,,,True,
13259942975,Δημοτικό Σχολείο Jeanne d' Arc,Attica,Piraeus,,,,True,
13306492013,8ο Δημοτικό Σχολείο Βέροιας,Central Macedonia,"Ημαθίωνος, Βέροια, 59131",mail@8dim-veroias.ima.sch.gr,+30 23310-23005,,True,http://8dim-veroias.ima.sch.gr/
13399565018,5ο Δημοτικό Σχολείο Περιστερίου,Attica,Agioi Anargyroi,,,,True,
13470795280,Δημοτικό Σχολείο Καστανούσσας,Novo Selo,"Καστανούσσα, 62055",,,,True,https://blogs.sch.gr/dimka4/
13585890401,Δημοτικό Σχολείο Κάτω Μηλιάς,Central Macedonia,"Μ. Αλεξάνδρου, Kato Milia",,,,True,
13585890501,Δημοτικό Σχολείο Μεσαίας Μηλιάς,Central Macedonia,Kato Milia,,,,True,
13650704644,4ο Δημοτικό Σχολείο Καρπενησίου,Central Greece,Karpenisi,,,,True,
13677573131,4ο Δημοτικό Δραπετσώνας,Attica,Drapetsona,,,,True,
13743024146,Δημοτικό Σχολείο Αρμενοχωρίου,West Macedonia,Armenokhorion,,,,True,
13760592521,6ο Δημοτικό Σχολείο Αιγάλεω,Attica,Aigaleo,,,,True,
13797005373,4ο Δημοτικό Σχολείο Αιγάλεω,Attica,Aigaleo,,,,True,
13797005375,1ο Δημοτικό Σχολείο Αιγάλεω,Attica,Aigaleo,,,,True,
13872972106,Νηπιαγωγείο & Δημοτικό,Peloponnese,Langadhia,,,,True,
19219675,Δημοτικό Σχολείο Νέου Ρυσίου,Central Macedonia,Neo Rysi,,,,True,
22374690,Δημοτικό Σχολείο Νέας Κερασιάς,Central Macedonia,Nea Michaniona,,+30 2392031008,,True,
23190015,1o πείραματικό δημοτικό σχολείο Θεσσαλονίκης,Central Macedonia,"Εγνατία, Θεσσαλονίκη",,,,True,
23190938,Δημοτικά Σχολεία Παναγίας Φανερωμένης,Central Macedonia,Thessaloniki,,,,True,
23199362,1ο Δημοτικό Σχολείο Νεάπολης,Central Macedonia,Sykies,,,,True,
23199366,2ο Δημοτικό Σχολείο Νεάπολης,Central Macedonia,Sykies,,,,True,
26549384,53ο Δημοτικό και 32ο Νηπιαγωγείο,Central Macedonia,Θεσσαλονίκη,,,,True,
32261156,34ο Δημοτικό Σχολείο Πατρών,West Greece,Patra,,,,True,
32382168,1ο Δημοτικό Σχολείο Πάτρας,West Greece,Patra,,,,True,
32395571,24ο Δημοτικό Σχολείο Πατρών,West Greece,Patra,,,,True,
32402295,7ο Δημοτικό Σχολείο Πάτρας,West Greece,Patra,,,,True,
38684841,3ο Δημοτικό Σχολείο Αιγάλεω,Attica,"Ιερολοχιτών, Aigaleo",,,,True,
43684320,12ο Δημοτικό Σχολείο Βόλου,Thessaly,Volos,,,,True,
44173995,21° Δημοτικό Σχολείο,Thessaly,Alli Meria,,,,True,
44174496,1ο & 25ο Δημοτικά Σχολεία Βόλου,Thessaly,"Βασσάνη, Βόλος",,,,True,
44174527,19ο Δημοτικό Σχολείο Βόλου,Thessaly,Volos,,,,True,
45819932,3ο & 8ο & 13ο Δημοτικό Σχολείο Γλυφάδας,Attica,Glyfada,,,,True,
48918261,52ο Δημοτικό Σχολείο Αθηνών,Attica,Kipseli,,,,True,
58527091,2/Θ Δημοτικό Σχολείο Καλλιθέας,Crete,Nea Alikarnassos,,,,True,
59719038,5ο Δημοτικό Σχολείο Θεσσαλονίκης,Central Macedonia,Triandria,,,,True,
61317110,1ο Δημοτικό Σχολείο Σπάρτης,Peloponnese,Sparti,,,,True,
62233779,89ο Δημοτικό Σχολείο Θεσσαλονίκης,Central Macedonia,"Βασιλίσσης Όλγας, Θεσσαλονίκη, 54643",mail@89dim-thess.thess.sch.gr,+30 2310840895,,True,https://89dim-thess.thess.sch.gr/
68314302,Δημοτικό Χρυσόστομος Σμύρνης,Attica,Kallithea,,,,True,
68314321,Δημοτικό Αγιος Διονύσιος,Attica,Nea Smyrni,,,,True,
77006529,10o Δημοτικό Σχολείο Γλυφάδας,Attica,Glyfada,,,,True,
83059393,4ο Δημοτικό Σχολείο Νέου Ηρακλείου,Attica,"Πίτλιγκερ, Νέο Ηράκλειο, 14122",,,,True,
84532237,1ο & 6ο Δημοτικό Σχολείο Χολαργού,Attica,Cholargos,,,,True,
85271312,12ο Δημοτικό Σχολείο Νίκαιας,Attica,"Πέτρου Ράλλη, Νίκαια, 18454",,+302104952931,,True,http://12dim-nikaias.att.sch.gr/
85328526,1ο Δημοτικό Σχολείο Γλυφάδας,Attica,Glyfada,,,,True,
87086779,3ο Ενιαίο Λύκειο Δάφνης & Εσπερινό Λύκειο - Εσπερινό Γυμνάσιο - 2ο Δημοτικό Σχολείο Αγίου Δημητρίου,Attica,Dhafni,,,,True,
91255770,21ο Δημοτικό Σχολείο Ηρακλείου,Crete,Irakleion,,,,True,
93857651,1ο Δημοτικό Σχολείο Λευκίμμης - Μελικίων,Ionian Islands,"21ης Μαρτίου, Lefkimmi, 49080",1dimlefk@sch.gr,+302662022534,,True,https://1dim-lefkimm.ker.sch.gr/
93932776,2ο Δημοτικό Σχολείο Λευκίμμης - Ριγγλάδων,Ionian Islands,"Ριγγλάδων, Lefkimmi, 49080",mail@2dim-lefkim.ker.sch.gr,+302662022539,,True,https://blogs.sch.gr/2dimlefk/
95599222,1ο Δημοτικό Ιλίου,Attica,Ilion,,,,True,
96128932,2ο Δημοτικό Σχολείο Βουτών,Crete,Gazi,,,,True,
97686788,3ο Δημοτικό Σχολείο Παλλήνης,Attica,Leondarion,,,,True,
97693352,5o Δημοτικό σχολείο Παλλήνης,Attica,"Αρμοδίου, Leondarion, 15351",,,,True,
97730372,2ο Δημοτικό Γλυφάδας,Attica,Elliniko,,,,True,
102284663,1ο Νηπιαγωγείο & 2ο Δημοτικό Σχολείο Νέας Φιλαδέλφειας,Attica,Nea Filadelfeia,,,,True,
102392121,5ο Νηπιαγωγείο - 5ο Δημοτικό Νέας Φιλαδέλφειας,Attica,Nea Filadelfeia,,,,True,
