RED_IZO;IČO;Zřizovatel;Území;ORP;Plný název;Zkrácený název;Ulice;Č. p.;Č. or.;Část obce;PSČ;Místo;Telefon;Fax;Email 1;Email 2;WWW;Ředitel;IZO;Druh/Typ;Název;Škola - Ulice;Škola - Č. p.;Škola - Č. or.;Škola - Část obce;Škola - PSČ;Škola - Místo;Škola - Kód RÚIAN;Kapacita;Obor;Název.1;Forma;Délka;Jazyk;Kapacita oboru;Vyuč. jazyk oboru;Cizí jazyk;Dobíhající
600008835;25160184;5;CZ0317;3112;Táborské soukromé gymnázium a Základní škola, s.r.o.;Táborské soukromé gymnázium a ZŠ, s.r.o.;Zavadilská;2472.0;;Tábor;39002;Tábor;381 282 830;;info@tabsg.cz;marketa@tabsg.cz;http://www.tabsg.cz;Mgr. Markéta Švadlenová;181067978;B00;Základní škola;Zavadilská;2472.0;;Tábor;39002.0;Tábor;19819889.0;180;7901C01;Základní škola;10.0;90;100;180.0;10;;NE
600009076;25249355;5;CZ0411;4102;Svobodná chebská škola, základní škola a gymnázium s.r.o.;Svob.cheb.škola, ZŠ a gymnázium s.r.o.;Jánské náměstí;256.0;15;Cheb;35002;Cheb;354 430 301;354 430 301;schs@schs.cz;;www.schs.cz;Mgr.  Jan Chromý;102109401;B00;Základní škola;Jánské náměstí;256.0;15;Cheb;35002.0;Cheb;20892799.0;150;7901C01;Základní škola;10.0;90;100;150.0;10;;NE
600009637;25209957;5;CZ0323;3209;Gymnázium Františka Křižíka a základní škola, s.r.o.;Gymnázium Františka Křižíka a ZŠ, s.r.o.;Sokolovská;1165.0;54;Bolevec;32300;Plzeň;377 925 711;;lucie.kocandrlova@krizik.eu;jan.repik@krizik.eu;https://www.krizik.eu;Mgr. Lucie Kočandrlová;181035081;B00;Základní škola;Sokolovská;1165.0;54;Bolevec;32300.0;Plzeň;24426351.0;200;7901C01;Základní škola;10.0;90;100;200.0;10;;NE
600009769;77691;7;CZ0324;3207;Střední škola a Základní škola, Oselce;Střední škola a Základní škola;;1.0;;Oselce;33546;Oselce;773 071 714 ,773771880;;"info@stredniskolaoselce.cz; zvpo-blovice@cbox.cz";zdenek.tauchen@stredniskolaoselce.cz;https://www.stredniskolaoselce.cz;Mgr. Bc. Zdeněk Tauchen;102276081;B00;Základní škola;5. května;621.0;;Blovice;33601.0;Blovice;20757263.0;118;7901B01;Základní škola speciální;10.0;A0;100;28.0;10;;NE
600009769;77691;7;CZ0324;3207;Střední škola a Základní škola, Oselce;Střední škola a Základní škola;;1.0;;Oselce;33546;Oselce;773 071 714 ,773771880;;"info@stredniskolaoselce.cz; zvpo-blovice@cbox.cz";zdenek.tauchen@stredniskolaoselce.cz;https://www.stredniskolaoselce.cz;Mgr. Bc. Zdeněk Tauchen;102276081;B00;Základní škola;5. května;621.0;;Blovice;33601.0;Blovice;20757263.0;118;7901C01;Základní škola;10.0;90;100;90.0;10;;NE
600009785;45331227;6;CZ0323;3209;Církevní základní škola a střední škola Plzeň;Církevní základní škola a střední škola;Táborská;2081.0;28;Východní Předměstí;32600;Plzeň;774 493 295 ,734646994;;chejlavova@cisplzen.cz;info@cisplzen.cz;https://www.cisplzen.cz;Mgr. Kateřina Chejlavová;181075075;B00;Základní škola;Táborská;2081.0;28;Východní Předměstí;32600.0;Plzeň;24517933.0;270;7901C01;Základní škola;10.0;90;100;270.0;10;;NE
600009971;48326437;7;CZ0327;3215;Střední škola živnostenská a Základní škola, Planá;Střední škola živnostenská a ZŠ, Planá;Kostelní;129.0;;Planá;34815;Planá;374 750 519 ,606632842;374 750 511;"sekretariat@sszplana.cz; mara@sszplana.cz";zs@sszplana.cz;http://www.sszplana.cz;Mgr. Josef Mára;102464367;B00;Základní škola;Zámecká;853.0;;Planá;34815.0;Planá;26866145.0;75;7901B01;Základní škola speciální;10.0;A0;100;15.0;10;;NE
600009971;48326437;7;CZ0327;3215;Střední škola živnostenská a Základní škola, Planá;Střední škola živnostenská a ZŠ, Planá;Kostelní;129.0;;Planá;34815;Planá;374 750 519 ,606632842;374 750 511;"sekretariat@sszplana.cz; mara@sszplana.cz";zs@sszplana.cz;http://www.sszplana.cz;Mgr. Josef Mára;102464367;B00;Základní škola;Zámecká;853.0;;Planá;34815.0;Planá;26866145.0;75;7901C01;Základní škola;10.0;90;100;75.0;10;;NE
600010473;43256791;2;CZ0512;5108;Masarykova základní škola Tanvald, příspěvková organizace;ZŠ Tanvald, příspěvková organizace;Školní;416.0;;Tanvald;46841;Tanvald;483 394 345;483 394 027;po.box@mzstanvald.cz;iva.knapkova@mzstanvald.cz;www.mzstanvald.cz;Mgr. Jana Duňková;102177368;B00;Základní škola;Školní;416.0;;Tanvald;46841.0;Tanvald;12227226.0;550;7901C01;Základní škola;10.0;90;100;550.0;10;;NE
600011429;82627;7;CZ0427;4214;Střední škola obchodu, řemesel, služeb a Základní škola, Ústí nad Labem, příspěvková organizace;SŠ obchodu, řemesel, služeb a ZŠ;Keplerova;315.0;7;Krásné Březno;40007;Ústí nad Labem;475 669 151;;ekonom@obchodniskola.cz;reditel@obchodniskola.cz;http://www.obchodniskola.cz;Mgr. Pavel Caitaml;102517576;B00;Základní škola;Fügnerova;348.0;22;Trmice;40004.0;Trmice;9339426.0;300;7901B01;Základní škola speciální;10.0;A0;100;50.0;10;;NE
600011429;82627;7;CZ0427;4214;Střední škola obchodu, řemesel, služeb a Základní škola, Ústí nad Labem, příspěvková organizace;SŠ obchodu, řemesel, služeb a ZŠ;Keplerova;315.0;7;Krásné Březno;40007;Ústí nad Labem;475 669 151;;ekonom@obchodniskola.cz;reditel@obchodniskola.cz;http://www.obchodniskola.cz;Mgr. Pavel Caitaml;102517576;B00;Základní škola;Fügnerova;348.0;22;Trmice;40004.0;Trmice;9339426.0;300;7901C01;Základní škola;10.0;90;100;300.0;10;;NE
600011925;25272501;5;CZ0531;5304;Bohemia - Hotelová škola a Střední pedagogická škola a Základní škola s.r.o.;Bohemia - Hotel.škola a SPgŠ a ZŠ s.r.o.;Víta Nejedlého;482.0;;Chrudim III;53701;Chrudim;733 712 599;;zakladniskola@bohemia.chrudim.cz;zakladniskola@bohemia.chrudim.cz;http://www.stredniskola.bohemia-chrudim.cz;Mgr. Martin Slezáček;181034484;B00;Základní škola;Palackého třída;47.0;;Chrudim IV;53701.0;Chrudim;18893228.0;180;7901C01;Základní škola;10.0;90;100;180.0;10;;NE
600013898;25546210;5;CZ0642;6203;PORG Brno - gymnázium, základní škola a mateřská škola, o.p.s.; PORG Brno - gymnázium, ZŠ a MŠ, o.p.s.;Mendlovo náměstí;1.0;3;Staré Brno;60300;Brno;541 214 465 ,543211790;541 219 995;studijni@skolskykomplex.cz;reditelstvi@skolskykomplex.cz;http://www.skolskykomplex.cz;Mgr. Vladimíra Dolenská;151028788;B00;Základní škola;Mendlovo náměstí;1.0;4;Staré Brno;60300.0;Brno;19101694.0;392;7901C01;Základní škola;10.0;90;100;392.0;18;02;NE
600013961;25327747;5;CZ0642;6203;PORG Brno - gymnázium, základní škola, základní umělecká škola a jeho zařízení, školská právnická osoba;PORG Brno - gymnázium, ZŠ, ZUŠ a jeho zařízení;Mendlovo náměstí;1.0;3;Staré Brno;60300;Brno;543 211 790 ,541214465;543 216 136;reditelstvi@skolskykomplex.cz;studijni@skolskykomplex.cz;http://www.skolskykomplex.cz;Mgr. Vladimíra Dolenská;250003791;B00;Základní škola;Mendlovo náměstí;1.0;3;Staré Brno;60300.0;Brno;19101708.0;240;7901C01;Základní škola;10.0;90;100;240.0;10;;NE
600014011;53198;7;CZ0643;6217;Střední škola a základní škola Tišnov, příspěvková organizace;Střední škola a základní škola Tišnov;nám. Míru;22.0;;Tišnov;66601;Tišnov;549 410 076;;reditel@skolatisnov.cz;stankova@skolatisnov.cz;http://www.skolatisnov.cz;Mgr. Dana Staňková;102191531;B00;Základní škola;nám. Míru;22.0;;Tišnov;66625.0;Tišnov;13311816.0;60;7901B01;Základní škola speciální;10.0;A0;100;12.0;10;;NE
600014011;53198;7;CZ0643;6217;Střední škola a základní škola Tišnov, příspěvková organizace;Střední škola a základní škola Tišnov;nám. Míru;22.0;;Tišnov;66601;Tišnov;549 410 076;;reditel@skolatisnov.cz;stankova@skolatisnov.cz;http://www.skolatisnov.cz;Mgr. Dana Staňková;102191531;B00;Základní škola;nám. Míru;22.0;;Tišnov;66625.0;Tišnov;13311816.0;60;7901C01;Základní škola;10.0;90;100;50.0;10;;NE
600014479;26215829;5;CZ0724;7213;ORBIS, Mateřská škola, Základní škola a Střední škola, s.r.o.;ORBIS, MŠ, ZŠ a Střední škola, s.r.o.;nám. T. G. Masaryka;1279.0;;Zlín;76001;Zlín;576 037 216;;sszl@orbiszlin.cz;zszl@orbiszlin.cz;http://www.orbiszlin.cz;Mgr. Kateřina Blaha Hlavňovská;181120941;B00;Základní škola;nám. T. G. Masaryka;1279.0;;Zlín;76001.0;Zlín;4218850.0;144;7901C01;Základní škola;10.0;90;100;144.0;18;02;NE
600014908;48461636;7;CZ0632;6105;Střední odborná škola, Střední odborné učiliště a Základní škola Třešť;SOŠ, SOU a ZŠ;K Valše;1251.0;38;Třešť;58901;Třešť;567 112 811;567 214 052;sskola@outlook.cz;marie.cejkova@outlook.cz;www.sskola-trest.cz;Mgr. Ing. Karel Matějů;110034066;B00;Základní škola;Dobešovská;1.0;;Černovice;39494.0;Černovice;8791996.0;63;7901B01;Základní škola speciální;10.0;A0;100;63.0;10;;NE
600015149;47918594;2;CZ0713;7103;Základní škola a gymnázium města Konice, příspěvková organizace;ZŠ a gymnázium města Konice;Tyršova;609.0;;Konice;79852;Konice;582 302 670;582 302 689;reditelna@gymnazium-konice.cz;;http://www.gymnazium-konice.cz;Mgr. Eva Obrusníková;110012577;B00;Základní škola;Tyršova;609.0;;Konice;79852.0;Konice;10493379.0;620;7901C01;Základní škola;10.0;90;100;620.0;10;;NE
600015211;44053916;6;CZ0713;7108;Cyrilometodějské gymnázium, základní škola a mateřská škola v Prostějově;Cyrilometodějské G, ZŠ a MŠ v Prostějově;Komenského;1592.0;17;Prostějov;79601;Prostějov;582 302 541;582 302 550;cmg@cmgpv.cz;sitte@cmgpv.cz;http://www.cmgpv.cz;Mgr. Pavel Polcr;181066939;B00;Základní škola;Komenského;1591.0;19;Prostějov;79601.0;Prostějov;24821802.0;120;7901C01;Základní škola;10.0;90;100;120.0;10;;NE
600015301;44159960;2;CZ0713;7108;Reálné gymnázium a základní škola Otto Wichterleho, Prostějov;Reálné gymnázium a ZŠ Otto Wichterleho;Studentská;4.0;2;Prostějov;79601;Prostějov;582 301 411;582 301 402;rgazs@rg.prostejov.cz;halas@rg.prostejov.cz;http://www.rg.prostejov.cz;RNDr. Ing. Rostislav Halaš;110012224;B00;Základní škola;Studentská;4.0;2;Prostějov;79601.0;Prostějov;24804258.0;540;7901C01;Základní škola;10.0;90;100;540.0;10;;NE
600016218;100307;7;CZ0801;8114;Střední odborná škola a Základní škola, Město Albrechtice, příspěvková organizace;Střední odborná škola a Základní škola;Nemocniční;117.0;11;Město Albrechtice;79395;Město Albrechtice;554 652 631;;sekretariat@souzma.cz;reditel@souzma.cz;http://www.souzma.cz;Ing. Lenka Metzlová;102020221;B00;Základní škola;Hašlerova;483.0;2;Město Albrechtice;79395.0;Město Albrechtice;13993348.0;30;7901B01;Základní škola speciální;10.0;A0;100;12.0;10;;NE
600016218;100307;7;CZ0801;8114;Střední odborná škola a Základní škola, Město Albrechtice, příspěvková organizace;Střední odborná škola a Základní škola;Nemocniční;117.0;11;Město Albrechtice;79395;Město Albrechtice;554 652 631;;sekretariat@souzma.cz;reditel@souzma.cz;http://www.souzma.cz;Ing. Lenka Metzlová;102020221;B00;Základní škola;Hašlerova;483.0;2;Město Albrechtice;79395.0;Město Albrechtice;13993348.0;30;7901C01;Základní škola;10.0;90;100;24.0;10;;NE
600016617;46580336;5;CZ0803;8111;Obchodní akademie a Česko - anglická základní škola s.r.o.;Obchodní akademie a Česko - anglická ZŠ s.r.o.;Leonovova;1795.0;3;Hranice;73301;Karviná;596 348 500;596 348 500;florkova@obaka-karvina.cz;oba@obaka-karvina.cz;http://www.obaka-karvina.cz;Ing. Slavka Krystová Florková, MBA;250003074;B00;Základní škola;Leonovova;1795.0;3;Hranice;73301.0;Karviná;24207098.0;65;7901C01;Základní škola;10.0;90;100;65.0;10;;NE
600020720;60436107;7;CZ0101;1100;Základní škola a Střední škola Karla Herforta, Praha 1, Josefská 4;ZŠ a SŠ K.Herforta, Praha 1, Josefská 4;Josefská;641.0;4;Malá Strana;11800;Praha;257 531 250;;skola@herfort.cz;;https://herfort.cz/;Mgr. Petra Haladová, Mgr. Petra Haladová;60436107;B00;Základní škola;Josefská;641.0;4;Malá Strana;11800.0;Praha;78982456.0;90;7901C01;Základní škola;10.0;90;100;90.0;10;;NE
600020746;48134546;1;CZ0101;1100;Škola Jaroslava Ježka, Mateřská škola, základní škola, praktická škola a základní umělecká škola pro zrakově postižené, Praha 1, Loretánská 19 a 17;Škola J.Ježka,MŠ,ZŠ,PrŠ a ZUŠ pro ZP;Loretánská;104.0;19;Hradčany;11800;Praha;220 515 264;220 515 124;info@skolajj.cz;;http://www.skolajj.cz;PaedDr. Martina Helešicová;48134546;B00;Základní škola;Loretánská;104.0;19;Hradčany;11800.0;Praha;21691401.0;85;7901B01;Základní škola speciální;10.0;A0;100;15.0;10;;NE
600020746;48134546;1;CZ0101;1100;Škola Jaroslava Ježka, Mateřská škola, základní škola, praktická škola a základní umělecká škola pro zrakově postižené, Praha 1, Loretánská 19 a 17;Škola J.Ježka,MŠ,ZŠ,PrŠ a ZUŠ pro ZP;Loretánská;104.0;19;Hradčany;11800;Praha;220 515 264;220 515 124;info@skolajj.cz;;http://www.skolajj.cz;PaedDr. Martina Helešicová;48134546;B00;Základní škola;Loretánská;104.0;19;Hradčany;11800.0;Praha;21691401.0;85;7901C01;Základní škola;10.0;90;100;63.0;10;;NE
600020771;70837953;7;CZ0102;1100;Základní škola a Mateřská škola při Všeobecné fakultní nemocnici, Praha 2, Ke Karlovu 2;ZŠ a MŠ při Všeobecné fakultní nemocnici;Ke Karlovu;455.0;2;Nové Město;12000;Praha;224 967 699;224 967 699;skolavfn@seznam.cz;sps.ke_karlovu@zris.mepnet.cz;http://skolavfn.maweb.eu;Mgr. Klea Gabrielová;102037884;B00;Základní škola;Ke Karlovu;455.0;2;Nové Město;12000.0;Praha;21729964.0;80;7901C01;Základní škola;10.0;90;100;80.0;10;;NE
600020789;61389447;7;CZ0102;1100;Základní škola a Střední škola, Praha 2, Vinohradská 54;Základní škola a Střední škola;Vinohradská;920.0;54;Vinohrady;12000;Praha;224 254 257 ,602315044;;SimonaHruskaJetmarova@skolavinohradska.cz;skola@skolavinohradska.cz;http://www.skolavinohradska.cz;Mgr. et Mgr. Simona Hruška Jetmarová;102037914;B00;Základní škola;Vinohradská;920.0;54;Vinohrady;12000.0;Praha;21748799.0;140;7901B01;Základní škola speciální;10.0;A0;100;7.0;10;;NE
600020789;61389447;7;CZ0102;1100;Základní škola a Střední škola, Praha 2, Vinohradská 54;Základní škola a Střední škola;Vinohradská;920.0;54;Vinohrady;12000;Praha;224 254 257 ,602315044;;SimonaHruskaJetmarova@skolavinohradska.cz;skola@skolavinohradska.cz;http://www.skolavinohradska.cz;Mgr. et Mgr. Simona Hruška Jetmarová;102037914;B00;Základní škola;Vinohradská;920.0;54;Vinohrady;12000.0;Praha;21748799.0;140;7901C01;Základní škola;10.0;90;100;140.0;10;;NE
600020797;61388149;7;CZ0102;1100;Gymnázium, Střední odborná škola, Základní škola a Mateřská škola pro sluchově postižené, Praha 2, Ječná 27;Gymn., SOŠ, ZŠ a MŠ pro sluch. postižené;Ječná;530.0;27;Nové Město;12000;Praha;224 942 153;;skola.jecna@jecna27.cz;olga.maierova@jecna27.cz;http://www.jecna27.cz;PhDr. Bc. Olga Maierová;110001711;B00;Základní škola;Ječná;530.0;27;Nové Město;12000.0;Praha;21730971.0;200;7901C01;Základní škola;10.0;90;100;200.0;10;;NE
600020801;48133035;7;CZ0102;1100;Základní škola pro žáky s poruchami zraku, Praha 2, nám. Míru 19;Základní škola pro žáky s por. zraku;náměstí Míru;601.0;19;Vinohrady;12000;Praha;222 519 247;;info@skolazrak.cz;malotova@skolazrak.cz;http://www.skolazrak.cz;PhDr. Martina Malotová;48133035;B00;Základní škola;náměstí Míru;601.0;19;Vinohrady;12000.0;Praha;21745668.0;120;7901C01;Základní škola;10.0;90;100;120.0;10;;NE
600020835;25602578;5;CZ0102;1100;Soukromá základní škola Integrál pro žáky se specifickými poruchami učení, s.r.o.;Soukr. ZŠ Integrál pro žáky se spec.por.;Jana Masaryka;360.0;25;Vinohrady;12000;Praha;224 253 470;224 253 470;skola@skolaintegral.cz;reditel@skolaintegral.cz;www.skolaintegral.cz;Mgr. Alice Běhounková;108056856;B00;Základní škola;Jana Masaryka;360.0;25;Vinohrady;12000.0;Praha;21742995.0;130;7901C01;Základní škola;10.0;90;100;130.0;10;;NE
600020851;70845883;7;CZ0103;1100;Základní škola Zahrádka, Praha 3, U Zásobní zahrady 8;Základní škola Zahrádka;U zásobní zahrady;2445.0;8;Žižkov;13000;Praha;222 584 841;;info@zszahradka.cz;;http://www.zszahradka.cz;Mgr. Dagmar Rosecká;110035577;B00;Základní škola;U zásobní zahrady;2445.0;8;Žižkov;13000.0;Praha;21794286.0;40;7901B01;Základní škola speciální;10.0;A0;100;40.0;10;;NE
600020860;71197630;6;CZ0104;1100;Mateřská škola a základní škola speciální Diakonie ČCE Praha;MŠ a ZŠ speciální Diakonie ČCE;V zápolí;1250.0;21;Michle;14100;Praha;734 261 345;;cerny@skoladiakonie.cz;ruzickova@skoladiakonie.cz;https://skolapraha.diakonie.cz/;Mgr. Milan Černý;110007646;B00;Základní škola;V zápolí;1250.0;21;Michle;14100.0;Praha;21913277.0;141;7901B01;Základní škola speciální;10.0;A0;100;141.0;10;;NE
600020860;71197630;6;CZ0104;1100;Mateřská škola a základní škola speciální Diakonie ČCE Praha;MŠ a ZŠ speciální Diakonie ČCE;V zápolí;1250.0;21;Michle;14100;Praha;734 261 345;;cerny@skoladiakonie.cz;ruzickova@skoladiakonie.cz;https://skolapraha.diakonie.cz/;Mgr. Milan Černý;110007646;B00;Základní škola;V zápolí;1250.0;21;Michle;14100.0;Praha;21913277.0;141;7901C01;Základní škola;10.0;90;100;11.0;10;;NE
600020886;60446161;7;CZ0104;1100;Základní škola, Praha 4, Ružinovská 2017;Základní škola;Ružinovská;2017.0;20;Krč;14200;Praha;241 710 781;;skola@ruzinovska.cz;;http://www.ruzinovska.cz;Mgr. Milan Záruba;102401489;B00;Základní škola;Ružinovská;2017.0;20;Krč;14200.0;Praha;26017504.0;180;7901B01;Základní škola speciální;10.0;A0;100;70.0;10;;NE
600020886;60446161;7;CZ0104;1100;Základní škola, Praha 4, Ružinovská 2017;Základní škola;Ružinovská;2017.0;20;Krč;14200;Praha;241 710 781;;skola@ruzinovska.cz;;http://www.ruzinovska.cz;Mgr. Milan Záruba;102401489;B00;Základní škola;Ružinovská;2017.0;20;Krč;14200.0;Praha;26017504.0;180;7901C01;Základní škola;10.0;90;100;110.0;10;;NE
600020916;48135411;7;CZ0104;1100;Základní škola a Střední škola, Praha 4, Kupeckého 576;Základní škola a Střední škola;Kupeckého;576.0;17;Háje;14900;Praha;272 916 650;272 950 889;karel.kapralek@modraskola.cz;info@modraskola.cz;http://www.modraskola.cz;PhDr. Karel Kaprálek;110034821;B00;Základní škola;Kupeckého;576.0;17;Háje;14900.0;Praha;21819157.0;248;7901C01;Základní škola;10.0;90;100;248.0;10;;NE
600020932;25108093;5;CZ0104;1100;Česko Britská Základní Škola, s.r.o.;Česko Britská Základní Škola, s.r.o.;K lesu;558.0;2;Kamýk;14200;Praha;226 096 200;226 096 201;info@pbschool.cz;petra.oleary@pbschool.cz;http://www.pbschool.cz;Mgr. Petra O'Leary;110035089;B00;Základní škola;K lesu;558.0;2;Kamýk;14200.0;Praha;21850976.0;275;7901C01;Základní škola;10.0;90;100;275.0;18;02;NE
600020983;70845964;7;CZ0105;1100;Základní škola, Praha 5, Pod Radnicí 5;Základní škola;Pod radnicí;315.0;5;Košíře;15000;Praha;257 215 181;257 225 771;podradnici@seznam.cz;;http://www.podradnici.cz;Mgr. Věra Bušková;102401691;B00;Základní škola;Pod radnicí;315.0;5;Košíře;15000.0;Praha;22020756.0;160;7901B01;Základní škola speciální;10.0;A0;100;50.0;10;;NE
600020983;70845964;7;CZ0105;1100;Základní škola, Praha 5, Pod Radnicí 5;Základní škola;Pod radnicí;315.0;5;Košíře;15000;Praha;257 215 181;257 225 771;podradnici@seznam.cz;;http://www.podradnici.cz;Mgr. Věra Bušková;102401691;B00;Základní škola;Pod radnicí;315.0;5;Košíře;15000.0;Praha;22020756.0;160;7901C01;Základní škola;10.0;90;100;160.0;10;;NE
600021009;70107084;7;CZ0105;1100;Základní škola Lužiny, Praha 5, Trávníčkova 1743;Základní škola Lužiny;Trávníčkova;1743.0;2;Stodůlky;15500;Praha;235 522 159;235 522 156;reditelka@zsluziny.cz;vedeni@zsluziny.cz;http://www.zsluziny.cz;PaedDr. Věra Kozohorská;102401705;B00;Základní škola;Trávníčkova;1743.0;2;Stodůlky;15500.0;Praha;22120874.0;170;7901B01;Základní škola speciální;10.0;A0;100;48.0;10;;NE
600021009;70107084;7;CZ0105;1100;Základní škola Lužiny, Praha 5, Trávníčkova 1743;Základní škola Lužiny;Trávníčkova;1743.0;2;Stodůlky;15500;Praha;235 522 159;235 522 156;reditelka@zsluziny.cz;vedeni@zsluziny.cz;http://www.zsluziny.cz;PaedDr. Věra Kozohorská;102401705;B00;Základní škola;Trávníčkova;1743.0;2;Stodůlky;15500.0;Praha;22120874.0;170;7901C01;Základní škola;10.0;90;100;150.0;10;;NE
600021041;60461683;7;CZ0105;1100;Základní škola a Mateřská škola při FN Motol, Praha 5, V Úvalu 1;ZŠ a MŠ při FN Motol;V úvalu;175.0;1;Motol;15000;Praha;224 435 700;224 435 700;sps.v_uvalu@zris.mepnet.cz;;;Mgr. Vlasta Průchová;60461683;B00;Základní škola;V úvalu;175.0;1;Motol;15000.0;Praha;22041702.0;310;7901C01;Základní škola;10.0;90;100;310.0;10;;NE
600021050;48134058;7;CZ0105;1100;Střední škola, Základní škola a Mateřská škola pro sluchově postižené, Praha 5, Výmolova 169;SŠ, ZŠ a MŠ pro sluchově postižené;Výmolova;169.0;2;Radlice;15000;Praha;251 554 763 ,739571512;251 555 356;skola@vymolova.cz;;https://www.vymolova.cz/;Mgr. Milena Čámková;48134058;B00;Základní škola;Výmolova;169.0;2;Radlice;15000.0;Praha;22043420.0;85;7901C01;Základní škola;10.0;90;100;85.0;10;;NE
