source,school_type,school_name,school_name_en,moe_code,subdistrict,district,province,address,postcode,telephone,email,website,curriculum,level_min,level_max,students,boarding,geo_location,latitude,longitude
OBEC (Public),Public,คลองนาเกลือน้อย(กลิ่นอยู่อุปถัมภ์),,1011570128,ในคลองบางปลากด,พระสมุทรเจดีย์,สมุทรปราการ,215 คู่สร้าง-ประชาอุทิศ,10290,0-2463-2692,,,Thai National Curriculum,อ.2,ม.3,655,,พื้นราบ,13.575185,100.543543
OBEC (Public),Public,วัดใหญ่,,1011570129,ในคลองบางปลากด,พระสมุทรเจดีย์,สมุทรปราการ,14/3 -,10290,024258897,,,Thai National Curriculum,อ.2,ป.6,636,,พื้นราบ,13.591167,100.562093
OBEC (Public),Public,วัดคลองสวน(พรหมอุทิศวิทยาคาร),,1011570122,บ้านคลองสวน,พระสมุทรเจดีย์,สมุทรปราการ,1 -,10290,028484591,,,Thai National Curriculum,อ.2,ม.3,1167,,พื้นราบ,13.580372,100.471906
OBEC (Public),Public,วัดคลองมอญ(บัญญัติราษฎร์บำรุง),,1011570124,บ้านคลองสวน,พระสมุทรเจดีย์,สมุทรปราการ,1 ประชาอุทิศ  90,10290,028484978,,,Thai National Curriculum,อ.2,ป.6,172,,พื้นราบ,13.58058,100.47233
OBEC (Public),Public,คลองสองพี่น้อง (ใจดีอุปถัมภ์),,1011570134,ปากคลองบางปลากด,พระสมุทรเจดีย์,สมุทรปราการ,127 สุขสวัสดิ์,10290,02-4161799,,,Thai National Curriculum,อ.2,ป.6,450,,พื้นราบ,13.60688,100.548859
OBEC (Public),Public,อนุบาลพระสมุทรเจดีย์,,1011570133,ปากคลองบางปลากด,พระสมุทรเจดีย์,สมุทรปราการ,141 สุขสวัสดิ์,10290,024258413,,,Thai National Curriculum,อ.1,ป.6,1102,,พื้นราบ,13.600336,100.585477
OBEC (Public),Public,วัดไตรมิตรวราราม,,1011570131,แหลมฟ้าผ่า,พระสมุทรเจดีย์,สมุทรปราการ,148/4 สุขสวัสดิ์,10290,024258336,,,Thai National Curriculum,อ.2,ม.3,379,,พื้นราบ,13.58195,100.578298
OBEC (Public),Public,ป้อมพระจุลจอมเกล้า,,1011570132,แหลมฟ้าผ่า,พระสมุทรเจดีย์,สมุทรปราการ,84 สุขสวัสดิ์-ป้อมพระจุล,10290,024537311,,,Thai National Curriculum,อ.2,ม.3,375,,พื้นราบ,13.567762,100.571181
OBEC (Public),Public,วัดแหลมฟ้าผ่า,,1011570126,แหลมฟ้าผ่า,พระสมุทรเจดีย์,สมุทรปราการ,43/1 สุขสวัสดิ์,10290,024258585,,,Thai National Curriculum,อ.1,ม.3,707,,พื้นราบ,13.567953,100.547788
OBEC (Public),Public,บ้านขุนสมุทร,,1011570123,แหลมฟ้าผ่า,พระสมุทรเจดีย์,สมุทรปราการ,1 -,10290,02-4085229,,,Thai National Curriculum,อ.2,ป.6,6,,บนเกาะ,13.511746,100.533506
OBEC (Public),Public,สุเหร่าคลองใหม่(ประชาสรรค์),,1011570117,คลองด่าน,บางบ่อ,สมุทรปราการ,112 บางบ่อ-ฉะเชิงเทรา,10550,089-1098572,,,Thai National Curriculum,อ.1,ป.6,78,,พื้นราบ,13.50648,100.839951
OBEC (Public),Public,เฉลิมมณีฉายวิทยาคาร,,1011570118,คลองด่าน,บางบ่อ,สมุทรปราการ,- -,10550,02-3301124,,,Thai National Curriculum,อ.2,ป.6,57,,พื้นราบ,13.507009,100.836826
OBEC (Public),Public,วัดมงคลโคธาวาส,,1011570105,คลองด่าน,บางบ่อ,สมุทรปราการ,448 สุขุมวิท(สายเก่า),10550,0-23301574,,,Thai National Curriculum,อ.2,ป.6,787,,พื้นราบ,13.514516,100.821616
OBEC (Public),Public,วัดสร่างโศก,,1011570107,คลองด่าน,บางบ่อ,สมุทรปราการ,- หลวงพ่อปานสาย 2 ฝั่งใต้,10550,023301474,,,Thai National Curriculum,อ.2,ป.6,119,,พื้นราบ,13.509127,100.816754
OBEC (Public),Public,วัดสว่างอารมณ์,,1011570108,คลองด่าน,บางบ่อ,สมุทรปราการ,40 หลวงพ่อปานฝั่งใต้,10550,023301222,,,Thai National Curriculum,อ.2,ป.6,81,,พื้นราบ,13.543247,100.988516
OBEC (Public),Public,วัดสีล้ง ตั้งตรงจิตร ๑๘,,1011570109,คลองด่าน,บางบ่อ,สมุทรปราการ,207/5 วัดสีล้ง,10550,021708522,,,Thai National Curriculum,อ.2,ป.6,108,,พื้นราบ,13.495154,100.85132
OBEC (Public),Public,ไทยรัฐวิทยา ๗๑ (ก่อสร้างคลองด่าน),,1011570110,คลองด่าน,บางบ่อ,สมุทรปราการ,397 -,10550,023301193,,,Thai National Curriculum,อ.1,ป.6,225,,พื้นราบ,13.510845,100.794584
OBEC (Public),Public,วัดปานประสิทธาราม,,1011570101,คลองด่าน,บางบ่อ,สมุทรปราการ,1หมู่ที่1 ตำบลคลองด่าน บาพลีน้อย-สีล้ง,10550,021838828,,,Thai National Curriculum,อ.2,ม.3,199,,พื้นราบ,13.531381,100.872246
OBEC (Public),Public,บ้านท้องคุ้ง,,1011570115,คลองด่าน,บางบ่อ,สมุทรปราการ,- ปานวิถี,10550,023137450,,,Thai National Curriculum,อ.1,ป.6,169,,พื้นราบ,13.530059,100.818469
OBEC (Public),Public,วัดนิยมยาตรา,,1011570084,คลองนิยมยาตรา,บางบ่อ,สมุทรปราการ,99 -,10560,023175119,,,Thai National Curriculum,อ.2,ม.3,404,,พื้นราบ,13.629534,100.952077
OBEC (Public),Public,ตลาดคลองสวน(อัศวาณิชย์บำรุง),,1011570087,คลองสวน,บางบ่อ,สมุทรปราการ,81 อ่อนนุช-เทพราช,10560,02-7041457,,,Thai National Curriculum,อ.2,ป.6,36,,พื้นราบ,13.660622,100.950519
OBEC (Public),Public,คลองกระแชงเตย,,1011570086,คลองสวน,บางบ่อ,สมุทรปราการ,โรงเรียนคลองกระแชงเตย -,10560,021365824,,,Thai National Curriculum,อ.2,ป.6,74,,พื้นราบ,13.652791,100.909665
OBEC (Public),Public,คลองพระยานาคราช,,1011570088,คลองนิยมยาตรา,บางบ่อ,สมุทรปราการ,โรงเรียนคลองพระยานาคราช นิยม - คลองสวน,10560,021307627,,,Thai National Curriculum,อ.2,ป.6,61,,พื้นราบ,13.616535,100.920886
OBEC (Public),Public,วัดสุคันธาวาส (กมลนาวิน),,1011570090,บางบ่อ,บางบ่อ,สมุทรปราการ,- -,10560,023174349,,,Thai National Curriculum,ป.1,ป.6,159,,พื้นราบ,13.631877,100.860157
OBEC (Public),Public,วัดคอลาด,,1011570091,บางบ่อ,บางบ่อ,สมุทรปราการ,35/3 -,10560,092-0190731,,,Thai National Curriculum,อ.2,ป.6,116,,พื้นราบ,13.634036,100.88251
OBEC (Public),Public,คลองหลุมลึก,,1011570092,บางบ่อ,บางบ่อ,สมุทรปราการ,- บางนา-ตราด,10560,027071095,,,Thai National Curriculum,อ.2,ป.6,162,,พื้นราบ,13.604651,100.870488
OBEC (Public),Public,คลองสะบัดจาก,,1011570096,บางบ่อ,บางบ่อ,สมุทรปราการ,0 -,10560,020018452,,,Thai National Curriculum,อ.2,ป.6,143,,พื้นราบ,13.598448,100.851805
OBEC (Public),Public,ปากคลองชวดใหญ่,,1011570097,บางบ่อ,บางบ่อ,สมุทรปราการ,99/9 ถนนเลียบคลองพระองค์เจ้าไชยานุชิต,10560,023174150,,,Thai National Curriculum,อ.2,ป.6,223,,พื้นราบ,13.642473,100.861568
OBEC (Public),Public,วัดบางบ่อ,,1011570112,บางบ่อ,บางบ่อ,สมุทรปราการ,โรงเรียนวัดบางบ่อ -,10560,023381489,,,Thai National Curriculum,อ.2,ป.6,518,,พื้นราบ,13.574596,100.852026
OBEC (Public),Public,อนุบาลชุมชนบางบ่อ(ศุภพิพัฒน์รังสรรค์),,1011570114,บางบ่อ,บางบ่อ,สมุทรปราการ,- ปานวิถี,10560,023381490,,,Thai National Curriculum,อ.2,ป.6,2015,,พื้นราบ,13.570875,100.83846
OBEC (Public),Public,คลองกันยา,,1011570116,บางบ่อ,บางบ่อ,สมุทรปราการ,362 เก้าแสน,10560,02 3381718,,,Thai National Curriculum,อ.2,ป.6,173,,พื้นราบ,13.557235,100.849034
OBEC (Public),Public,วัดบางพลีน้อย,,1011570099,บางพลีน้อย,บางบ่อ,สมุทรปราการ,1/10 -,10560,02-3376586,,,Thai National Curriculum,อ.1,ม.3,316,,พื้นราบ,13.572225,100.898603
OBEC (Public),Public,วัดเกาะแก้ว,,1011570104,บางพลีน้อย,บางบ่อ,สมุทรปราการ,100 -,10560,027071891,,,Thai National Curriculum,อ.2,ป.6,192,,พื้นราบ,13.600576,100.906854
OBEC (Public),Public,วัดนาคราช,,1011570085,บางพลีน้อย,บางบ่อ,สมุทรปราการ,2 -,10560,02-3879000,,,Thai National Curriculum,อ.1,ป.6,97,,พื้นราบ,13.648004,100.939579
OBEC (Public),Public,ธรรมศรีสุวรรณดิษฐ์,,1011570089,บางพลีน้อย,บางบ่อ,สมุทรปราการ,39 -,10560,021365613,,,Thai National Curriculum,อ.2,ป.6,92,,พื้นราบ,13.572524,100.900636
OBEC (Public),Public,วัดโคธาราม,,1011570113,บางเพรียง,บางบ่อ,สมุทรปราการ,- -,10560,023381175,,,Thai National Curriculum,อ.1,ป.6,66,,พื้นราบ,13.542385,100.824535
