Code,Nom,Directeur,Code commune,Adresse,Code postal,Ville,Latitude,Longitude,Tel,Email,Site web,Types,Statut
19247682,Björkängsskolan,Lena Skans,0360,Korsnäsvägen 5,81940,Karlholmsbruk,60.52178480749537,17.624059521689414,0293-219496,olandersskolan@tierp.se,http://www.tierp.se,"GR,FKLASS,FTH",AKTIV
70628321,Hållnäs skola,Lena Skans,0360,Edvallavägen 17 A,81964,Hållnäs,60.53433911419271,17.881114478552593,0293-219422,olandersskolan@tierp.se,http://www.tierp.se,"GR,FKLASS,FTH",AKTIV
65153737,Ol Andersskolan,Lena Skans,0360,Sätravägen 7,81930,Skärplinge,60.47019473454545,17.756980539273883,0293-219407,olandersskolan@tierp.se,http://www.tierp.se,"GR,FKLASS,FTH",AKTIV
65760581,Bruksskolan,Peter Söderberg,0360,Tamms väg 14,81576,Söderfors,60.387191650962485,17.235352755097576,0293-219734,MehedeskolanBruksskolan@tierp.se,http://www.tierp.se,"GR,FKLASS,FTH",AKTIV
34577135,Mehede skola,Peter Söderberg,0360,Söderforsvägen 7 A,81593,Tierp,60.446886424687335,17.403125574366694,0293-219803,MehedeskolanBruksskolan@tierp.se,http://www.tierp.se,"GR,FKLASS,FTH",AKTIV
17240817,Centralskolan,Frida Kjetselberg,0360,Grevegatan 16,81540,Tierp,60.345856116173806,17.516797422409347,0293-218337,centralskolan@tierp.se,http://www.tierp.se,GR,AKTIV
62440231,Tallbacksskolan,Frida Kjetselberg,0360,Gunnarsbovägen 3,81569,Månkarbo,60.22563033911628,17.46866006554427,0293-219701,centralskolan@tierp.se,http://www.tierp.se,"GR,FKLASS,FTH",AKTIV
82254606,Tierps anpassade grundskola,Gunilla Olsson,0360,Backbrovägen 7 C,81591,Tierp,60.29851234085863,17.463777145174262,0293-218337,centralskolan@tierp.se,http://tierp.se,"FKLASS,FTH,GRAN",AKTIV
73647686,Runnerydsskolan 1,Magnus Olsen,0682,Hembygdsgatan 26,57135,Nässjö,57.66485044384551,14.698124444493812,0380-517933,bukontoret@nassjo.se,http://www.nassjo.se,GR,AKTIV
95226024,Apelskolan,Maria Tagesson Holmstedt,1281,Apelgatan 1,22356,Lund,55.69717707679963,13.19585477225068,046-3597161,apelskolan@lund.se,http://www.lund.se/apelskolan,"GR,FKLASS,FTH",AKTIV
43054997,Backaskolan,Linda Johansson,1281,Kulgränden 23,22649,Lund,55.72484505948797,13.195040734095953,046-3597446,backaskolan@lund.se,http://www.lund.se/backaskolan,"GR,FKLASS,FTH",AKTIV
27829033,Runnerydsskolan 2,Charlotta Björnsvik,0682,Hembygdsgatan 26,57176,Nässjö,57.66485044384551,14.698124444493812,0380-518385,bukontoret@nassjo.se,http://www.nassjo.se,GR,AKTIV
69136482,Finningeskolan,Carina Tinker,0486,Brunnsvägen 51-59,64543,Strängnäs,59.36455212731278,17.008981567563993,0152-29430,finningeskolan@strangnas.se,http://www.strangnas.se,"GR,FKLASS,FTH",AKTIV
29350859,Lillgårdsskolan,Thomas Ahola,0580,Sporrsmedsgatan 18,58737,Linköping,58.38447805285815,15.650548522067922,013-164035,info@lillgardsskolan.se,http://www.lillgardsskolan.se,"GR,FKLASS,FTH",AKTIV
45699665,Byskolan,Åsa Helena Andersson,1281,Fritidsgatan 12,24734,Södra Sandby,55.71793172909379,13.339459065093697,046-3597740,byskolan@lund.se,http://www.lund.se/byskolan,"GR,FKLASS,FTH",AKTIV
24129405,Anpassad grundskola Knappekulla,Pernilla Persson,1441,Pomonavägen 6,44335,Lerum,57.77556938469559,12.278275722464427,0302-521282,enhetknappekulla@lerum.se,https://lerum.se/utbildning-och-barnomsorg/grundskolor-och-fritidshem/anpassad-grundskola-lerum,"FTH,GRAN",AKTIV
84602749,Romfartunaskolan,Carina Sandström,1980,Romfartuna kyrkväg 10,72594,Västerås,59.731178502462285,16.55836704050993,021-394333,skultuna-kommundelsnamnd@vasteras.se,https://skola.vasteras.se/skultuna/romfartuna-skola,"GR,FKLASS,FTH",AKTIV
92991272,Skogshagaskolan,Andreas Wiklund,0883,Norra vägen 7,59341,Västervik,57.770550928380345,16.60650632715434,010-3554395,andreas.wiklund@vastervik.se,https://www.vastervik.se/Forskola-skola-och-utbildning/Grundskola/,"GR,FKLASS,FTH",AKTIV
22368154,Nya Rydsskolan- anpassad grundskola,Linda Marie Edin,0580,Björnkärrsgatan 17,58436,Linköping,58.410421127040756,15.565505269645016,013-205592,linda.edin@utb.linkoping.se,http://www.linkoping.se,GRAN,AKTIV
67788311,Noblaskolan Sundbyberg,Carolina Brink,0183,Marieborgsgatan 12,17462,Sundbyberg,59.38529072417351,17.95316348343149,08-54512230,sundbyberg@noblaskolan.se,https://noblaskolan.se/sundbyberg/,"GR,FKLASS,FTH",AKTIV
86202475,Delfinskolan,Paulina Nyhlén,1281,Kämnärsvägen 62,22645,Lund,55.72105976253299,13.214592802520801,046-3597452,delfinskolan@lund.se,http://www.lund.se,"GR,FKLASS,FTH",AKTIV
92868710,Aspenässkolan 2,Liselotte Larsson,1441,Frödings allé 8,44331,Lerum,57.76981783747542,12.253801458504379,0302-521697,enhetaspenasskolan@lerum.se,http://www.lerum.se/aspenasskolan,"GR,FTH",AKTIV
27210933,Berghultskolan 1,Anneli Persson,1441,Södra Vägen 7,44832,Floda,57.798443678664945,12.366988286742226,0302-521819,enhetberghultskolan@lerum.se,http://lerum.se/berghultskolan,"GR,FKLASS,FTH",AKTIV
26895664,Berghultskolan 2,Peder Westman,1441,Södra Vägen 7,44832,Floda,57.79843435664627,12.366972135069265,0302-521819,enhetberghultskolan@lerum.se,http://lerum.se/berghultskolan,GR,AKTIV
12146922,Kungsbergsskolan,Jessica Wågh,0580,Ladugatan 6,58253,Linköping,58.40870093003693,15.643087678368968,013-263784,jessica.wagh@utb.linkoping.se,http://www.linkoping.se,"GR,FKLASS,FTH,OPPFTH",AKTIV
93823142,Skogsborgsskolan,Helena Boman,0483,Dalagatan 22,64136,Katrineholm,58.98736101467739,16.200546238941033,0150-57273,skogsborgsskolan@katrineholm.se,http://www.skogsborgsskolan.se,"GR,FKLASS,FTH",AKTIV
62418563,Diseröds skola,Monika Ringblom,1482,Diserödsvägen 1,44277,Romelanda,57.924852583368306,12.026919565763718,0303-238517,monika.ringblom@skola.kungalv.se,http://www.kungalv.se,"GR,FKLASS,FTH",AKTIV
29396502,Flygelskolan,Ann Marie Jannesson Elias,1281,Musikantvägen 3,22735,Lund,55.710537881353545,13.239618265890263,046-3597502,flygelskolan@lund.se,http://www.lund.se/flygelskolan,"GR,FKLASS,FTH",AKTIV
54391347,Fäladsgården,Håkan Bengtsson Diurlin,1281,Svenshögsvägen 25A,22642,Lund,55.723600517203174,13.201483419437354,046-3597400,faladsgarden@lund.se,http://www.lund.se/faladsgarden,GR,AKTIV
14485761,Torna Hällestads skola,Anne Marie Lundborg Berggren,1281,Byvägen 21,24745,Torna-Hällestad,55.67773527303934,13.421287783079693,046-3596601,tornahallestadskola@lund.se,http://www.lund.se/tornahallestadskola,"GR,FKLASS,FTH",AKTIV
93229087,Älvstranden bildn.centrum 4-6,Eva Lena Jonsson,1783,Älvstrandsvägen 2,68330,Hagfors,60.03630457918632,13.701043636421183,0563-18500,eva-lena.jonsson@edu.hagfors.se,http://www.hagfors.se,"GR,GRAN",AKTIV
58622330,Östratornskolan,Ann Marie Jannesson Elias,1281,Musikantvägen 1,22468,Lund,55.708976175219796,13.23725315933492,046-3597505,ostratornskolan@lund.se,http://www.lund.se/ostratornskolan,"GR,FTH",AKTIV
41538526,Anpassad grundskola Rydsberg,Kerstin Hallgren,1441,Ekollonvägen 14,44350,Lerum,57.75679900021502,12.257569450336293,0302-521307,enhetrydsberg@lerum.se,https://lerum.se/utbildning-och-barnomsorg/grundskolor-och-fritidshem/anpassad-grundskola-lerum,"FTH,GRAN",AKTIV
26293113,Tibbleskolan,Carina Sandström,1980,Karl IX:s väg 22,72630,Skultuna,59.71897478521665,16.436925884929074,021-393880,skultuna-kommundelsnamnd@vasteras.se,https://skola.vasteras.se/skultuna/tibble-skolan,"GR,FKLASS,FTH",AKTIV
66145001,Lindbladskolan,Jenny Walldén,1442,Parkgatan 22,44731,Vårgårda,58.03421427357993,12.821706916949266,0322-600600,jenny.wallden@vargarda.se,www.vargarda.se,"GR,FKLASS,FTH",AKTIV
60372258,Bollebygdskolan 7-9,Helena Hallqvist Johansson,1443,Krokdalsvägen 23 A,51734,Bollebygd,57.66938489137501,12.558516703214547,033-231300,kommunen@bollebygd.se,http://bollebygd.se,GR,AKTIV
64936034,Fågelskolan,Åsa Söderberg,1281,Gässlingavägen 21,22735,Lund,55.710440382437966,13.162420417146588,046-3597520,fagelskolan@lund.se,http://www.lund.se/fagelskolan,"GR,FKLASS,FTH,GRAN",AKTIV
70615815,ISLK/Int. School of Lund,Ulrika Wiman,1281,Linnégatan 2,22460,Lund,55.70180941054838,13.204712573397682,046-3597124,islk@lund.se,http://www.islk.lund.se,"GR,FKLASS,FTH",AKTIV
85762828,Gunnesboskolan,Pernilla Vesterlund,1281,Stenåldersvägen 6,22654,Lund,55.72449625701865,13.167843105920102,046-3597560,gunnesboskolan@lund.se,http://www.lund.se/gunnesboskolan,"GR,FKLASS,FTH",AKTIV
54781241,Palettskolan,Erik Friede,1281,Maskinvägen 2,22730,Lund,55.70018214797617,13.1675646630332,046-3597557,palettskolan@lund.se,http://www.lund.se/palettskolan,"GR,FKLASS,FTH",AKTIV
12127586,Vegalyckan,Jeanette Willby,1281,Råbyvägen 19,22457,Lund,55.69386745173989,13.206731416892746,046-3594527,exp.vegalyckan@lund.se,http://www.lund.se,"GR,FKLASS,FTH,GRAN",AKTIV
83324871,Vårfruskolan,Maria Tagesson Holmstedt,1281,Råbygatan 8,22361,Lund,55.700227011051496,13.197305627199501,046-3597188,varfruskolan@lund.se,http://www.lund.se/varfruskolan,"GR,FKLASS,FTH",AKTIV
11632851,Aspenässkolan 1,Maria Johansson,1441,Frödings allé 8,44331,Lerum,57.769835417547824,12.253783305106042,0302-521697,enhetaspenasskolan@lerum.se,http://www.lerum.se/aspenasskolan,"GR,FKLASS,FTH",AKTIV
15362474,Håstens anpassade grundskola enhet 1 och fritidshem,Jessica Eriksson,1383,Äckregårdsvägen 5,43232,Varberg,57.1199311094756,12.2778964211886,0340-88000,fgn@varberg.se,www.varberg.se,"FTH,GRAN",AKTIV
83803124,Genarps skola,Katja Vinulv,1281,Bygatan 6,24771,Genarp,55.60001938908701,13.397824107157463,046-3597279,genarpsskola@lund.se,http://lund.se/genarpsskola,"GR,FTH",AKTIV
39307298,Järnåkraskolan 4-9,Per-Magnus Alfred Persson,1281,Mellanvångsvägen 10D,22355,Lund,55.69411313904262,13.194675276629965,046-3597200,exp.jarnakraskolan@lund.se,http://www.lund.se/jarnakraskolan,"GR,FTH",AKTIV
14576123,Hudene skola,Vanja Widander,1466,Kärtaredsvägen,52492,Herrljunga,58.05844631128683,13.091238480971997,0513-17411,utbildning@herrljunga.se,http://www.herrljunga.se,"GR,FKLASS,FTH",AKTIV
50352031,Horsbyskolan 4-6,Malin Aspenes,1466,Horsbyvägen 4,52432,Herrljunga,58.071430022458706,13.019259807138203,0513-17458,utbildning@herrljunga.se,http://www.herrljunga.se,"GR,FTH",AKTIV
37664502,Fåglasång,Tina Anne Viktor Kiuru,1281,Fåglasång 531,24791,Södra Sandby,55.711641241111266,13.325390702462403,046-3595000,lunds.kommun@lund.se,http://lund.se,"GRAN,FTH",AKTIV
16068461,Nyckelskolan,Erica Adelbertsson,0181,Ekensbergsgatan 34,15243,Södertälje,59.20657226277028,17.6394173945489,08-55061510,info@nyckelskolan.se,http://www.knippan.se,"GR,FKLASS,FTH",AKTIV
65794511,Dalslundskolan 4-6,Dennis Larsson,1231,Elevvägen 2,23253,Åkarp,55.6560607664344,13.111017764699675,040-6256601,akarpsrektorsomrade@burlov.se,http://www.burlov.se,"GR,FTH",AKTIV
99578308,Fäladsskolan,Håkan Bengtsson Diurlin,1281,Vittnesgränden 14,22647,Lund,55.72501941525079,13.20694378113759,046-3597458,faladsskolan@lund.se,http://www.lund.se,"GR,FTH",AKTIV
20140050,Idalaskolan,Christina Persson,1281,Mäster Knuds Väg 100,22355,Veberöd,55.62874405751827,13.500407168711616,046-3597576,idalaskolan@lund.se,http://www.lund.se/idalaskolan,"GR,FKLASS,FTH",AKTIV
90340546,Lerbäckskolan,Susanne Berndtros,1281,Öresundsvägen 2,22764,Lund,55.713260456393904,13.181613944989895,046-3597524,expeditionenLeOs@lund.se,http://www.lund.se/lerbackskolan,"GR,FKLASS,FTH",AKTIV
55734921,Svanetorpskolan,Josefine Schrewelius,1231,Bågevägen 20,23254,Åkarp,55.66137636494162,13.1060398817711,040-6256601,akarpsrektorsomrade@burlov.se,http://www.burlov.se,"GR,FKLASS,FTH",AKTIV
28993546,Egebyskolan L,Gunilla Angström,0586,Egebygatan 1,59543,Mjölby,58.333376237604774,15.132392687586089,0142-85553,egebyskolan@mjolby.se,http://www.mjolby.se,"GR,FKLASS,FTH,GRAN",AKTIV
34622909,Vasaskolan L,Ann-Sofie Brehmer Hjertstedt,0586,Lagmansgatan 12,59551,Mjölby,58.324098606934236,15.135742454363427,0142-85396,vasaskolan@mjolby.se,http://www.mjolby.se,"GR,FKLASS,FTH",AKTIV
58712142,Dalslundskolan 7-9,Pia Bang,1231,Elevvägen 2,23253,Åkarp,55.6560607664344,13.111017764699675,040-6256601,akarpsrektorsomrade@burlov.se,http://www.burlov.se,GR,AKTIV
63017061,Hagalundskolan,Anne Marie Lundborg Berggren,1281,Plogvägen 2,24751,Dalby,55.67193596007051,13.33802098491266,046-3597935,hagalundskolan@lund.se,http://www.lund.se/hagalundskolan,"GR,FKLASS,FTH",AKTIV
28753548,Sankt Thomas Skola,Julka Bubalo,1281,Sankt Lars väg 1,22270,Lund,55.68550935804424,13.1828863311606,046-323838,kansli@sanktthomasskola.se,http://www.sanktthomasskola.se,"GR,FKLASS,FTH",AKTIV
27183991,Altorpskolan Anpassad Grundskola,Anna Wetterbrandt,1466,Västra Parkgatan 6,52430,Herrljunga,58.076686638538554,13.01728966327853,0513-17475,utbildning@herrljunga.se,http://www.herrljunga.se,GRAN,AKTIV
38295531,Altorpskolan B D,Therése Ivarsson,1466,Västra Parkgatan 6,52430,Herrljunga,58.076707613712294,13.018060115353052,0513-17440,altorpskolan@herrljunga.se,http://www.herrljunga.se,GR,AKTIV
12265429,Harvestadsskolorna,Sofia Ekedahl Lundberg,0580,Nybrovägen 1,58939,Linköping,58.366738900688986,15.697502684404487,013-208414,sofia.lundberg@utb.linkoping.se,http://www.linkoping.se,"GR,FKLASS,FTH",AKTIV
39280013,Bollebygdskolan F-3,Margareta Röllgårdh,1443,Krokdalsvägen 23A,51734,Bollebygd,57.66938489137501,12.558516703214547,033-231300,kommunen@bollebygd.se,http://www.bollebygd.se,"GR,FKLASS,FTH",AKTIV
97659691,Stenhamreskolan 7-9,Emma Nyberg,2161,Ringvägen 4,82731,Ljusdal,61.83338249004079,16.086166609588144,0651-18211,stenhamreskolan@ljusdal.se,http://www.ljusdal.se,GR,AKTIV
34148887,Blombackaskolan,Eva Katarina Pettersson,0181,Blombackagatan 6,15160,Södertälje,59.19330519237248,17.60904585842634,08-52303261,blombackaskolan@skolasodertalje.se,http://www.sodertalje.se/blombackaskolan,"GR,FKLASS,FTH,OPPFTH",AKTIV
62288230,Lina grundskola,Rina Deniz,0181,Helenelundsvägen 2,15155,Södertälje,59.21146753760386,17.58854916662732,08-52301303,linagrundskola@skolasodertalje.se,http://www.sodertalje.se/linagrundskola,"GR,FKLASS,FTH,OPPFTH",AKTIV
90136686,Stensätter anpassad skola,Maria Hertz,0483,Kunskapsvägen 11A,64146,Katrineholm,59.006371820368464,16.20465057119151,0150-57605,stensatterskolan@katrineholm.se,https://www.katrineholm.se/forskola--skola/grundskola/stensattersskolan.html,GRAN,AKTIV
51938440,Håstads skola,Tajana Frklic Krznar,1281,Håstads skolväg 1,22594,Lund,55.77506308023653,13.228945404451183,046-3597265,hastadskola@lund.se,http://www.lund.se/hastadskola,"GR,FKLASS,FTH",AKTIV
47797286,Håstens anpassade grundskola enhet 2,Annika Rylander,1383,Äckregårdsvägen 5,43232,Varberg,57.1198878209385,12.277713723133497,0340-88000,fgn@varberg.se,www.varberg.se,GRAN,AKTIV
92287124,Nårunga skola,Åsa Vikingson,1442,Nårunga skola,44794,Vårgårda,57.92823709152181,12.798756355141851,0322-600551,lena.vikingson@vargarda.se,http://www.vargarda.se,"GR,FKLASS,FTH",AKTIV
40704885,Breviksskolan,Pernilla Magnusson,0883,Örngatan 33,59342,Västervik,57.767455764294056,16.618831520883067,010-3554471,pernilla.magnusson@vastervik.se,https://www.vastervik.se/Forskola-skola-och-utbildning/Grundskola/,"GR,FKLASS,FTH",AKTIV
62384613,Lidhemsskolan,Caroline Lundberg,0883,Hallströmsgatan 27,59350,Västervik,57.75122408586145,16.647330420123144,010-3554505,caroline.lundberg@vastervik.se,https://www.vastervik.se/Forskola-skola-och-utbildning/Grundskola/,"GR,FKLASS,FTH",AKTIV
60570294,Brunnsängskolan,Victor Hanna,0181,Häradsvägen 11,15248,Södertälje,59.21205085645173,17.634653884898693,08-52306438,brunnsangskolan@skolasodertalje.se,http://www.sodertalje.se/brunnsangskolan,"GR,FKLASS,FTH,OPPFTH",AKTIV
56948895,Edens skola,Kicki Fasth Anderlund,1267,Skolgatan 10,24330,Höör,55.93280111363634,13.55002094965266,0413-23808,info@edenskola.se,http://www.edenskola.se,"GR,FKLASS,FTH",AKTIV
63471148,Dalslundskolan F-3,Dan Hansson,1231,Elevvägen 1,23253,Åkarp,55.65654721357011,13.109341109520928,040-6256601,akarpsrektorsomrade@burlov.se,http://www.burlov.se,"GR,FKLASS,FTH",AKTIV
88544643,Centralskolan,Amanda Reneland,1441,Rurik Holms väg 5,44830,Floda,57.807400915571456,12.362126446265059,0302-520806,enhetcentral@lerum.se,http://www.lerum.se/centralskolan,"GR,FKLASS,FTH",AKTIV
96933862,Hulanskolan 1,Diana Andersson,1441,Hulans torg 2,44351,Lerum,57.75036713900008,12.246620665744844,0302-521389,enhethulanskolan@lerum.se,https://lerum.se/hulanskolan,"GR,FKLASS,FTH",AKTIV
55603851,Eggvena skola,Vanja Widander,1466,Eggvena,52491,Herrljunga,58.08767968713601,12.89441935504799,0513-17411,utbildning@herrljunga.se,http://www.herrljunga.se,"GR,FKLASS,FTH",AKTIV
59548402,Ånestadsskolan F-6,Kjell Prahl,0580,Häggvägen 17,58731,Linköping,58.39058915652826,15.654270212444594,013-207033,kjell.prahl@utb.linkoping.se,http://www.linkoping.se,"GR,FKLASS,FTH,OPPFTH",AKTIV
16196769,Örelundskolan,Ann Charlott Kodelja,1443,Skolvägen 1,51771,Olsfors,57.6914423029882,12.698589678129968,033-231300,kommunen@bollebygd.se,http://bollebygd.se,"GR,FKLASS,FTH",AKTIV
38759147,Stensättersskolan,Maria Hertz,0483,Kunskapsvägen 11 A,64146,Katrineholm,59.00636238838977,16.204607039266048,0150-57605,stensattersskolan@katrineholm.se,https://www.katrineholm.se/forskola--skola/grundskola/stensattersskolan.html,"GR,FKLASS,FTH",AKTIV
24273275,Långåsskolan,Ann Charlotte Rundström,1382,Morupsvägen 11,31193,Långås,56.97854988167974,12.443637685115506,0346-886000,ann-charlotte.rundstrom@falkenberg.se,https://kommun.falkenberg.se/skola/grundskolaochfritidshem/kommunalagrundskolor/langasskolan.4.638b0c7f16192341dec976bb.html,"GR,FKLASS,FTH",AKTIV
33536595,Häckebergaskolan,Katja Vinulv,1281,Örtavägen 101,24770,Genarp,55.601191736391584,13.406411282972195,046-3594538,hackebergaskolan@lund.se,http://www.lund.se/hackebergaskolan,"GR,FKLASS,FTH",AKTIV
28403786,Kulparkskolan,Tajana Frklic Krznar,1281,Kavallerivägen 1,22651,Lund,55.75280200489628,13.190052658799903,046-3594002,kulparkskolan@lund.se,http://www.lund.se,"GR,FKLASS,FTH",AKTIV
26555956,Mårtenskolan,Ana Maria Rodrigues Friede,1281,Gåsatoften 1,22467,Lund,55.70465482073977,13.19100604615613,046-3597515,martenskolan@lund.se,http://www.lund.se/martenskolan,"GR,FKLASS,FTH",AKTIV
36401369,Revinge skola,Karin Jansson,1281,Byvägen 1,24741,Revinge,55.72532905457332,13.463140940267698,046-3597751,revingeskola@lund.se,http://www.lund.se/revingeskola,"GR,FKLASS,FTH",AKTIV
27508103,Svaleboskolan,Corinne Bonder,1281,Skolgången 2,24762,Veberöd,55.719908449583805,13.55555201576278,046-3597600,svaleboskolan@lund.se,http://www.lund.se/svaleboskolan,"GR,FKLASS,FTH",AKTIV
13504003,Vallkärra skola,Tajana Frklic Krznar,1281,Kävlingevägen 103,22650,Lund,55.740640598448046,13.172311753400223,046-3597263,vallkarraskola@lund.se,http://www.lund.se,"GR,FKLASS,FTH",AKTIV
31398939,Österskolan,Åsa Helena Andersson,1281,Mossavägen 32,24732,Södra Sandby,55.71838372044193,13.357701004313602,046-3597724,osterskolan@lund.se,http://www.lund.se/osterskolan,"GR,FKLASS,FTH",AKTIV
97329627,Hulanskolan 2,Charlotta Möller,1441,Hulans torg 2,44351,Lerum,57.75037611103534,12.246619983176572,0302-521389,enhethulanskolan@lerum.se,https://lerum.se/hulanskolan,GR,AKTIV
44710845,Eriksbergs skola,Malin Aspenes,1466,Eriksberg,52493,Herrljunga,58.030845256223586,13.271149072247276,0513-17394,utbildning@herrljunga.se,http://www.herrljunga.se,"GR,FKLASS,FTH",AKTIV
48603324,Horsbyskolan F-3,Ann Christin Larsson,1466,Horsbyvägen 4,52432,Herrljunga,58.07140942530206,13.019379640548205,0513-17446,utbildning@herrljunga.se,http://www.herrljunga.se,"GR,FKLASS,FTH",AKTIV
89516312,Klostergårdskolan,Åsa Marie Andersson,1281,Nordanväg 13,22228,Lund,55.693945206091634,13.1766236604696,046-3597191,exp.klostergardsskolan@lund.se,http://www.lund.se/klostergardsskolan,"GR,FKLASS,FTH",AKTIV
30058363,Munspelets skola,Ann Marie Jannesson Elias,1281,Fagottgränden 2,22468,Lund,55.70744599739047,13.232085484342367,046-3595671,munspeletsskola@lund.se,http://www.lund.se/munspeletsskola,"GR,FKLASS,FTH",AKTIV
70811599,Nyvångskolan,Tina Anne Viktor Kiuru,1281,Sandbyvägen 18A,24754,Dalby,55.668423050914114,13.350747191137794,046-3597911,nyvangskolan@lund.se,http://www.lund.se/nyvangskolan,"GR,FKLASS,FTH,GRAN",AKTIV
85777148,Oskarskolan,Susanne Berndtros,1281,Svenska vägen 10B,22639,Lund,55.72018785391834,13.17786876623658,046-3597260,oskarskolan@lund.se,http://www.lund.se/oskarskolan,"GR,FKLASS,FTH",AKTIV
25253749,Albatross Montessoriskola,Anna Lerin,0186,Larsbergsvägen 29,18138,Lidingö,59.34739744884083,18.148772160985573,08-7653707,info@albatross-montessori.se,http://www.albatross-montessori.se,"GR,FKLASS,FTH",AKTIV
17348981,Ankarsrums skola F-6,Anni Skogh,0883,Skolvägen 5,59370,Ankarsrum,57.700292686011046,16.336168460788816,010-3557301,anni.skogh@vastervik.se,https://www.vastervik.se/Forskola-skola-och-utbildning/Grundskola/,"GR,FKLASS,FTH",AKTIV
12436715,Humlemadskolan,Jenny Kronqvist,1231,Elisetorpsvägen 13,23234,Arlöv,55.6314303400238,13.08171744159491,040-6256228,exp.humlemadskolan@burlov.se,http://www.burlov.se,"GR,FKLASS,FTH",AKTIV
62204196,Hästhagenskolan 2,Jessica Andersson,1441,Humlevägen 12,44836,Floda,57.814498769994955,12.358896203983246,0302-521870,hasthagenskolan@lerum.se,http://www.lerum.se/hasthagenskolan,"GR,FTH",AKTIV
31126240,Od skola,Malin Aspenes,1466,Od,52496,Ljung,57.94401625105759,13.191196534623202,0513-17394,utbildning@herrljunga.se,http://www.herrljunga.se,"GR,FKLASS,FTH",AKTIV
